#Expanded function
#Calculated using Holo_Multipol
#Intensity    Theta angle    Phi angle
0.144022 4239.89 14307.4
0.157728 4239.89 14426.6
0.193229 4239.89 14545.8
0.145247 4239.89 14665.1
0.155772 4239.89 14784.3
0.193334 4239.89 14903.5
0.145721 4239.89 15022.8
0.15288 4239.89 15142
0.19182 4239.89 15261.2
0.146031 4239.89 15380.4
0.149572 4239.89 15499.7
0.190624 4239.89 15618.9
0.146889 4239.89 15738.1
0.147056 4239.89 15857.4
0.190722 4239.89 15976.6
0.147982 4239.89 16095.8
0.146504 4239.89 16215
0.192245 4239.89 16334.3
0.14924 4239.89 16453.5
0.147222 4239.89 16572.7
0.194257 4239.89 16691.9
0.15136 4239.89 16811.2
0.148023 4239.89 16930.4
0.195543 4239.89 17049.6
0.154014 4239.89 17168.9
0.148919 4239.89 17288.1
0.196087 4239.89 17407.3
0.15633 4239.89 17526.5
0.149492 4239.89 17645.8
0.195777 4239.89 17765
0.158492 4239.89 17884.2
0.148359 4239.89 18003.5
0.193647 4239.89 18122.7
0.160414 4239.89 18241.9
0.145936 4239.89 18361.1
0.190494 4239.89 18480.4
0.161469 4239.89 18599.6
0.144651 4239.89 18718.8
0.188966 4239.89 18838.1
0.162613 4239.89 18957.3
0.145249 4239.89 19076.5
0.189845 4239.89 19195.7
0.164844 4239.89 19315
0.145696 4239.89 19434.2
0.191071 4239.89 19553.4
0.166302 4239.89 19672.7
0.144204 4239.89 19791.9
0.190491 4239.89 19911.1
0.165264 4239.89 20030.3
0.14126 4239.89 20149.6
0.188091 4239.89 20268.8
0.163737 4239.89 20388
0.138735 4239.89 20507.3
0.399272 4354.48 0
0.387932 4354.48 118.543
0.399302 4354.48 237.086
0.393228 4354.48 355.629
0.38711 4354.48 474.172
0.397851 4354.48 592.715
0.391699 4354.48 711.258
0.387795 4354.48 829.801
0.399893 4354.48 948.344
0.394043 4354.48 1066.89
0.38467 4354.48 1185.43
0.405427 4354.48 1303.97
0.399814 4354.48 1422.52
0.38304 4354.48 1541.06
0.416359 4354.48 1659.6
0.411312 4354.48 1778.14
0.388637 4354.48 1896.69
0.428054 4354.48 2015.23
0.425325 4354.48 2133.77
0.395216 4354.48 2252.32
0.432168 4354.48 2370.86
0.432955 4354.48 2489.4
0.395855 4354.48 2607.95
0.429609 4354.48 2726.49
0.432986 4354.48 2845.03
0.39335 4354.48 2963.57
0.424466 4354.48 3082.12
0.429234 4354.48 3200.66
0.39066 4354.48 3319.2
0.414604 4354.48 3437.75
0.418865 4354.48 3556.29
0.386579 4354.48 3674.83
0.402542 4354.48 3793.38
0.403223 4354.48 3911.92
0.384381 4354.48 4030.46
0.396622 4354.48 4149
0.392683 4354.48 4267.55
0.387796 4354.48 4386.09
0.395986 4354.48 4504.63
0.3893 4354.48 4623.18
0.391857 4354.48 4741.72
0.394392 4354.48 4860.26
0.387949 4354.48 4978.81
0.392094 4354.48 5097.35
0.393382 4354.48 5215.89
0.390494 4354.48 5334.43
0.392706 4354.48 5452.98
0.396708 4354.48 5571.52
0.399807 4354.48 5690.06
0.397064 4354.48 5808.61
0.401122 4354.48 5927.15
0.412348 4354.48 6045.69
0.401983 4354.48 6164.24
0.40377 4354.48 6282.78
0.425796 4354.48 6401.32
0.407258 4354.48 6519.86
0.411373 4354.48 6638.41
0.442637 4354.48 6756.95
0.420296 4354.48 6875.49
0.428204 4354.48 6994.04
0.461075 4354.48 7112.58
0.440986 4354.48 7231.12
0.441126 4354.48 7349.67
0.469938 4354.48 7468.21
0.453853 4354.48 7586.75
0.434758 4354.48 7705.29
0.461359 4354.48 7823.84
0.447915 4354.48 7942.38
0.41399 4354.48 8060.92
0.442875 4354.48 8179.47
0.42999 4354.48 8298.01
0.396378 4354.48 8416.55
0.427409 4354.48 8535.1
0.414067 4354.48 8653.64
0.391358 4354.48 8772.18
0.41858 4354.48 8890.72
0.40748 4354.48 9009.27
0.39372 4354.48 9127.81
0.412301 4354.48 9246.35
0.405343 4354.48 9364.9
0.393006 4354.48 9483.44
0.405551 4354.48 9601.98
0.400107 4354.48 9720.53
0.388376 4354.48 9839.07
0.399771 4354.48 9957.61
0.39376 4354.48 10076.2
0.386979 4354.48 10194.7
0.397808 4354.48 10313.2
0.391633 4354.48 10431.8
0.38789 4354.48 10550.3
0.399501 4354.48 10668.9
0.393613 4354.48 10787.4
0.38516 4354.48 10906
0.404489 4354.48 11024.5
0.398852 4354.48 11143
0.38286 4354.48 11261.6
0.414821 4354.48 11380.1
0.409641 4354.48 11498.7
0.387704 4354.48 11617.2
0.426937 4354.48 11735.8
0.423825 4354.48 11854.3
0.394696 4354.48 11972.8
0.432143 4354.48 12091.4
0.432527 4354.48 12209.9
0.396059 4354.48 12328.5
0.430071 4354.48 12447
0.433208 4354.48 12565.6
0.393655 4354.48 12684.1
0.425272 4354.48 12802.6
0.429939 4354.48 12921.2
0.391045 4354.48 13039.7
0.416062 4354.48 13158.3
0.420546 4354.48 13276.8
0.387094 4354.48 13395.4
0.403794 4354.48 13513.9
0.405028 4354.48 13632.4
0.384348 4354.48 13751
0.396919 4354.48 13869.5
0.393476 4354.48 13988.1
0.387191 4354.48 14106.6
0.396038 4354.48 14225.2
0.389536 4354.48 14343.7
0.391571 4354.48 14462.2
0.394661 4354.48 14580.8
0.388012 4354.48 14699.3
0.392176 4354.48 14817.9
0.393292 4354.48 14936.4
0.389822 4354.48 15055
0.392428 4354.48 15173.5
0.396132 4354.48 15292
0.398416 4354.48 15410.6
0.396421 4354.48 15529.1
0.400711 4354.48 15647.7
0.410806 4354.48 15766.2
0.401461 4354.48 15884.8
0.40339 4354.48 16003.3
0.42406 4354.48 16121.8
0.406375 4354.48 16240.4
0.409908 4354.48 16358.9
0.440391 4354.48 16477.5
0.418147 4354.48 16596
0.425985 4354.48 16714.6
0.4591 4354.48 16833.1
0.438543 4354.48 16951.6
0.440435 4354.48 17070.2
0.469773 4354.48 17188.7
0.453254 4354.48 17307.3
0.43659 4354.48 17425.8
0.463192 4354.48 17544.4
0.449526 4354.48 17662.9
0.416654 4354.48 17781.4
0.445135 4354.48 17900
0.432295 4354.48 18018.5
0.397872 4354.48 18137.1
0.428882 4354.48 18255.6
0.415519 4354.48 18374.2
0.391358 4354.48 18492.7
0.419406 4354.48 18611.2
0.407847 4354.48 18729.8
0.393434 4354.48 18848.3
0.413064 4354.48 18966.9
0.405685 4354.48 19085.4
0.393415 4354.48 19204
0.406376 4354.48 19322.5
0.400922 4354.48 19441.1
0.38888 4354.48 19559.6
0.400301 4354.48 19678.1
0.394362 4354.48 19796.7
0.38689 4354.48 19915.2
0.397818 4354.48 20033.8
0.391626 4354.48 20152.3
0.387914 4354.48 20270.9
0.399151 4354.48 20389.4
0.393224 4354.48 20507.9
0.354473 4469.07 0
0.363485 4469.07 117.196
0.349993 4469.07 234.392
0.360119 4469.07 351.588
0.379519 4469.07 468.784
0.368959 4469.07 585.98
0.38753 4469.07 703.175
0.416084 4469.07 820.371
0.403242 4469.07 937.567
0.416367 4469.07 1054.76
0.438726 4469.07 1171.96
0.430137 4469.07 1289.16
0.429228 4469.07 1406.35
0.443231 4469.07 1523.55
0.435711 4469.07 1640.74
0.409698 4469.07 1757.94
0.420999 4469.07 1875.13
0.409838 4469.07 1992.33
0.37549 4469.07 2109.53
0.384492 4469.07 2226.72
0.375324 4469.07 2343.92
0.35234 4469.07 2461.11
0.365537 4469.07 2578.31
0.360227 4469.07 2695.51
0.347867 4469.07 2812.7
0.374397 4469.07 2929.9
0.372072 4469.07 3047.09
0.364172 4469.07 3164.29
0.404066 4469.07 3281.49
0.402154 4469.07 3398.68
0.397047 4469.07 3515.88
0.433456 4469.07 3633.07
0.435648 4469.07 3750.27
0.413441 4469.07 3867.47
0.434227 4469.07 3984.66
0.434039 4469.07 4101.86
0.407859 4469.07 4219.05
0.407988 4469.07 4336.25
0.406534 4469.07 4453.44
0.377607 4469.07 4570.64
0.373111 4469.07 4687.84
0.374103 4469.07 4805.03
0.354936 4469.07 4922.23
0.353845 4469.07 5039.42
0.363518 4469.07 5156.62
0.35032 4469.07 5273.82
0.361585 4469.07 5391.01
0.381773 4469.07 5508.21
0.371172 4469.07 5625.4
0.389608 4469.07 5742.6
0.418313 4469.07 5859.8
0.40547 4469.07 5976.99
0.418023 4469.07 6094.19
0.43958 4469.07 6211.38
0.431369 4469.07 6328.58
0.428976 4469.07 6445.78
0.442715 4469.07 6562.97
0.434935 4469.07 6680.17
0.407362 4469.07 6797.36
0.41851 4469.07 6914.56
0.407306 4469.07 7031.75
0.373536 4469.07 7148.95
0.382432 4469.07 7266.15
0.373465 4469.07 7383.34
0.351205 4469.07 7500.54
0.365227 4469.07 7617.73
0.360286 4469.07 7734.93
0.348519 4469.07 7852.13
0.375915 4469.07 7969.32
0.373519 4469.07 8086.52
0.365889 4469.07 8203.71
0.406495 4469.07 8320.91
0.4049 4469.07 8438.11
0.399255 4469.07 8555.3
0.434494 4469.07 8672.5
0.436683 4469.07 8789.69
0.413514 4469.07 8906.89
0.433283 4469.07 9024.08
0.43294 4469.07 9141.28
0.406642 4469.07 9258.48
0.405427 4469.07 9375.67
0.403947 4469.07 9492.87
0.375278 4469.07 9610.07
0.371226 4469.07 9727.26
0.372672 4469.07 9844.46
0.354162 4469.07 9961.65
0.353353 4469.07 10078.8
0.363692 4469.07 10196
0.350786 4469.07 10313.2
0.36315 4469.07 10430.4
0.384132 4469.07 10547.6
0.373444 4469.07 10664.8
0.391684 4469.07 10782
0.420444 4469.07 10899.2
0.40766 4469.07 11016.4
0.419598 4469.07 11133.6
0.440364 4469.07 11250.8
0.432497 4469.07 11368
0.428555 4469.07 11485.2
0.442054 4469.07 11602.4
0.433991 4469.07 11719.6
0.404962 4469.07 11836.8
0.41596 4469.07 11954
0.404755 4469.07 12071.2
0.371652 4469.07 12188.4
0.380469 4469.07 12305.6
0.371704 4469.07 12422.8
0.350164 4469.07 12540
0.365058 4469.07 12657.2
0.360485 4469.07 12774.4
0.349258 4469.07 12891.6
0.377524 4469.07 13008.7
0.37504 4469.07 13125.9
0.367716 4469.07 13243.1
0.408928 4469.07 13360.3
0.407674 4469.07 13477.5
0.40133 4469.07 13594.7
0.43537 4469.07 13711.9
0.437509 4469.07 13829.1
0.41352 4469.07 13946.3
0.432214 4469.07 14063.5
0.431731 4469.07 14180.7
0.405261 4469.07 14297.9
0.402834 4469.07 14415.1
0.401343 4469.07 14532.3
0.373038 4469.07 14649.5
0.369418 4469.07 14766.7
0.371353 4469.07 14883.9
0.353446 4469.07 15001.1
0.353007 4469.07 15118.3
0.364014 4469.07 15235.5
0.351397 4469.07 15352.7
0.364803 4469.07 15469.9
0.386581 4469.07 15587.1
0.375767 4469.07 15704.3
0.393762 4469.07 15821.4
0.422476 4469.07 15938.6
0.409803 4469.07 16055.8
0.421081 4469.07 16173
0.441077 4469.07 16290.2
0.433514 4469.07 16407.4
0.427966 4469.07 16524.6
0.441245 4469.07 16641.8
0.432879 4469.07 16759
0.402512 4469.07 16876.2
0.413361 4469.07 16993.4
0.40219 4469.07 17110.6
0.369829 4469.07 17227.8
0.37861 4469.07 17345
0.37005 4469.07 17462.2
0.349228 4469.07 17579.4
0.36503 4469.07 17696.6
0.360818 4469.07 17813.8
0.350072 4469.07 17931
0.37922 4469.07 18048.2
0.37664 4469.07 18165.4
0.369655 4469.07 18282.6
0.411354 4469.07 18399.8
0.410462 4469.07 18517
0.403256 4469.07 18634.2
0.436084 4469.07 18751.3
0.438133 4469.07 18868.5
0.41347 4469.07 18985.7
0.431017 4469.07 19102.9
0.430411 4469.07 19220.1
0.403712 4469.07 19337.3
0.400223 4469.07 19454.5
0.398745 4469.07 19571.7
0.370901 4469.07 19688.9
0.367689 4469.07 19806.1
0.370136 4469.07 19923.3
0.352788 4469.07 20040.5
0.352809 4469.07 20157.7
0.364489 4469.07 20274.9
0.352161 4469.07 20392.1
0.366532 4469.07 20509.3
0.0498372 4583.66 0
0.0388365 4583.66 116.534
0.0468132 4583.66 233.068
0.0497274 4583.66 349.601
0.0377362 4583.66 466.135
0.0427564 4583.66 582.669
0.0457355 4583.66 699.203
0.0371942 4583.66 815.737
0.0430524 4583.66 932.27
0.0501663 4583.66 1048.8
0.0411885 4583.66 1165.34
0.0426421 4583.66 1281.87
0.05119 4583.66 1398.41
0.0416635 4583.66 1514.94
0.0410003 4583.66 1631.47
0.0526281 4583.66 1748.01
0.0452613 4583.66 1864.54
0.0420781 4583.66 1981.07
0.0531694 4583.66 2097.61
0.0472524 4583.66 2214.14
0.0402467 4583.66 2330.68
0.0508046 4583.66 2447.21
0.0467919 4583.66 2563.74
0.0397105 4583.66 2680.28
0.0516628 4583.66 2796.81
0.0480498 4583.66 2913.34
0.0386347 4583.66 3029.88
0.0499914 4583.66 3146.41
0.0496309 4583.66 3262.95
0.0385765 4583.66 3379.48
0.0501237 4583.66 3496.01
0.0500598 4583.66 3612.55
0.0371117 4583.66 3729.08
0.0472768 4583.66 3845.61
0.050045 4583.66 3962.15
0.0385328 4583.66 4078.68
0.0465944 4583.66 4195.22
0.0501779 4583.66 4311.75
0.0384515 4583.66 4428.28
0.0439551 4583.66 4544.82
0.0457121 4583.66 4661.35
0.0367118 4583.66 4777.89
0.0422306 4583.66 4894.42
0.0493168 4583.66 5010.95
0.0410189 4583.66 5127.49
0.0431417 4583.66 5244.02
0.0513377 4583.66 5360.55
0.0418011 4583.66 5477.09
0.0409237 4583.66 5593.62
0.0521294 4583.66 5710.16
0.0447228 4583.66 5826.69
0.0426744 4583.66 5943.22
0.0527437 4583.66 6059.76
0.0468253 4583.66 6176.29
0.041531 4583.66 6292.82
0.0517084 4583.66 6409.36
0.0458797 4583.66 6525.89
0.0397637 4583.66 6642.43
0.0515743 4583.66 6758.96
0.0479857 4583.66 6875.49
0.038554 4583.66 6992.03
0.050138 4583.66 7108.56
0.0492785 4583.66 7225.09
0.0384051 4583.66 7341.63
0.0501655 4583.66 7458.16
0.0503742 4583.66 7574.7
0.0376436 4583.66 7691.23
0.0473515 4583.66 7807.76
0.0492431 4583.66 7924.3
0.0384136 4583.66 8040.83
0.0472819 4583.66 8157.37
0.0501972 4583.66 8273.9
0.0385528 4583.66 8390.43
0.0454075 4583.66 8506.97
0.0463821 4583.66 8623.5
0.0364684 4583.66 8740.03
0.0417742 4583.66 8856.57
0.0488303 4583.66 8973.1
0.0404718 4583.66 9089.64
0.0439197 4583.66 9206.17
0.0515027 4583.66 9322.7
0.0414919 4583.66 9439.24
0.0410706 4583.66 9555.77
0.0515616 4583.66 9672.3
0.0440196 4583.66 9788.84
0.0424442 4583.66 9905.37
0.0530487 4583.66 10021.9
0.0465134 4583.66 10138.4
0.0421069 4583.66 10255
0.0526533 4583.66 10371.5
0.04528 4583.66 10488
0.0395099 4583.66 10604.6
0.0510472 4583.66 10721.1
0.0479315 4583.66 10837.6
0.0386769 4583.66 10954.2
0.0503758 4583.66 11070.7
0.049053 4583.66 11187.2
0.0383224 4583.66 11303.8
0.04999 4583.66 11420.3
0.0503752 4583.66 11536.8
0.0381113 4583.66 11653.4
0.047772 4583.66 11769.9
0.0480335 4583.66 11886.4
0.0383143 4583.66 12003
0.04802 4583.66 12119.5
0.0498673 4583.66 12236
0.0386388 4583.66 12352.6
0.046743 4583.66 12469.1
0.0475695 4583.66 12585.6
0.0363585 4583.66 12702.2
0.0416451 4583.66 12818.7
0.0478551 4583.66 12935.2
0.039435 4583.66 13051.8
0.0443632 4583.66 13168.3
0.0516483 4583.66 13284.9
0.0411071 4583.66 13401.4
0.0416373 4583.66 13517.9
0.0510182 4583.66 13634.5
0.042748 4583.66 13751
0.0416612 4583.66 13867.5
0.0534326 4583.66 13984.1
0.0464327 4583.66 14100.6
0.0417861 4583.66 14217.1
0.0534317 4583.66 14333.7
0.0458312 4583.66 14450.2
0.0392065 4583.66 14566.7
0.0504378 4583.66 14683.3
0.0476869 4583.66 14799.8
0.039028 4583.66 14916.3
0.0508367 4583.66 15032.9
0.0487266 4583.66 15149.4
0.0385066 4583.66 15265.9
0.0498711 4583.66 15382.5
0.0503226 4583.66 15499
0.0383554 4583.66 15615.5
0.0486645 4583.66 15732.1
0.0480211 4583.66 15848.6
0.0377418 4583.66 15965.1
0.0479351 4583.66 16081.7
0.0496232 4583.66 16198.2
0.0388752 4583.66 16314.7
0.0471713 4583.66 16431.3
0.0489129 4583.66 16547.8
0.0368828 4583.66 16664.3
0.0420226 4583.66 16780.9
0.0464728 4583.66 16897.4
0.0380815 4583.66 17013.9
0.0438796 4583.66 17130.5
0.0511053 4583.66 17247
0.0411115 4583.66 17363.5
0.0422793 4583.66 17480.1
0.0509749 4583.66 17596.6
0.0417602 4583.66 17713.1
0.0411436 4583.66 17829.7
0.0531351 4583.66 17946.2
0.0459069 4583.66 18062.7
0.0416189 4583.66 18179.3
0.0535955 4583.66 18295.8
0.0469365 4583.66 18412.3
0.0394164 4583.66 18528.9
0.0503358 4583.66 18645.4
0.0473011 4583.66 18761.9
0.0394498 4583.66 18878.5
0.0513854 4583.66 18995
0.0482957 4583.66 19111.5
0.0386701 4583.66 19228.1
0.0498916 4583.66 19344.6
0.0500198 4583.66 19461.1
0.038546 4583.66 19577.7
0.0496589 4583.66 19694.2
0.0491998 4583.66 19810.7
0.0371103 4583.66 19927.3
0.0474657 4583.66 20043.8
0.0499027 4583.66 20160.3
0.0387952 4583.66 20276.9
0.0467309 4583.66 20393.4
0.049835 4583.66 20509.9
0.410541 4698.25 0
0.398689 4698.25 115.879
0.438899 4698.25 231.758
0.44065 4698.25 347.637
0.425558 4698.25 463.516
0.471611 4698.25 579.396
0.479227 4698.25 695.275
0.440485 4698.25 811.154
0.476928 4698.25 927.033
0.489951 4698.25 1042.91
0.444275 4698.25 1158.79
0.455707 4698.25 1274.67
0.465918 4698.25 1390.55
0.432114 4698.25 1506.43
0.415988 4698.25 1622.31
0.426636 4698.25 1738.19
0.408802 4698.25 1854.07
0.390302 4698.25 1969.94
0.413301 4698.25 2085.82
0.3927 4698.25 2201.7
0.376004 4698.25 2317.58
0.414552 4698.25 2433.46
0.389666 4698.25 2549.34
0.365662 4698.25 2665.22
0.409466 4698.25 2781.1
0.390144 4698.25 2896.98
0.372154 4698.25 3012.86
0.410545 4698.25 3128.74
0.403353 4698.25 3244.61
0.390696 4698.25 3360.49
0.427234 4698.25 3476.37
0.426873 4698.25 3592.25
0.415383 4698.25 3708.13
0.461274 4698.25 3824.01
0.466658 4698.25 3939.89
0.437081 4698.25 4055.77
0.478395 4698.25 4171.65
0.489962 4698.25 4287.53
0.443856 4698.25 4403.41
0.466866 4698.25 4519.29
0.47883 4698.25 4635.16
0.438964 4698.25 4751.04
0.430665 4698.25 4866.92
0.439849 4698.25 4982.8
0.41762 4698.25 5098.68
0.397623 4698.25 5214.56
0.41469 4698.25 5330.44
0.396779 4698.25 5446.32
0.381021 4698.25 5562.2
0.41462 4698.25 5678.08
0.390299 4698.25 5793.96
0.368353 4698.25 5909.83
0.411578 4698.25 6025.71
0.388915 4698.25 6141.59
0.36734 4698.25 6257.47
0.408608 4698.25 6373.35
0.397098 4698.25 6489.23
0.383468 4698.25 6605.11
0.418675 4698.25 6720.99
0.416254 4698.25 6836.87
0.404987 4698.25 6952.75
0.448022 4698.25 7068.63
0.451251 4698.25 7184.5
0.431248 4698.25 7300.38
0.47597 4698.25 7416.26
0.485214 4698.25 7532.14
0.442089 4698.25 7648.02
0.47406 4698.25 7763.9
0.487172 4698.25 7879.78
0.443162 4698.25 7995.66
0.446136 4698.25 8111.54
0.455478 4698.25 8227.42
0.426499 4698.25 8343.3
0.407507 4698.25 8459.17
0.420143 4698.25 8575.05
0.40332 4698.25 8690.93
0.386278 4698.25 8806.81
0.413699 4698.25 8922.69
0.391261 4698.25 9038.57
0.372681 4698.25 9154.45
0.413679 4698.25 9270.33
0.389196 4698.25 9386.21
0.365304 4698.25 9502.09
0.408573 4698.25 9617.97
0.392242 4698.25 9733.84
0.37648 4698.25 9849.72
0.413027 4698.25 9965.6
0.408113 4698.25 10081.5
0.395978 4698.25 10197.4
0.434854 4698.25 10313.2
0.435912 4698.25 10429.1
0.422454 4698.25 10545
0.468759 4698.25 10660.9
0.475637 4698.25 10776.8
0.439572 4698.25 10892.6
0.477766 4698.25 11008.5
0.490474 4698.25 11124.4
0.444365 4698.25 11240.3
0.459718 4698.25 11356.2
0.470475 4698.25 11472
0.434542 4698.25 11587.9
0.420469 4698.25 11703.8
0.43046 4698.25 11819.7
0.411574 4698.25 11935.5
0.392433 4698.25 12051.4
0.413409 4698.25 12167.3
0.393731 4698.25 12283.2
0.377607 4698.25 12399.1
0.414733 4698.25 12514.9
0.389879 4698.25 12630.8
0.366278 4698.25 12746.7
0.410076 4698.25 12862.6
0.389523 4698.25 12978.5
0.370358 4698.25 13094.3
0.409706 4698.25 13210.2
0.401238 4698.25 13326.1
0.388337 4698.25 13442
0.424136 4698.25 13557.9
0.423119 4698.25 13673.7
0.411962 4698.25 13789.6
0.4572 4698.25 13905.5
0.461893 4698.25 14021.4
0.435529 4698.25 14137.3
0.478093 4698.25 14253.1
0.488961 4698.25 14369
0.443381 4698.25 14484.9
0.469596 4698.25 14600.8
0.482057 4698.25 14716.6
0.44064 4698.25 14832.5
0.435674 4698.25 14948.4
0.444743 4698.25 15064.3
0.420505 4698.25 15180.2
0.400474 4698.25 15296
0.415929 4698.25 15411.9
0.398632 4698.25 15527.8
0.382662 4698.25 15643.7
0.414375 4698.25 15759.6
0.390524 4698.25 15875.4
0.369621 4698.25 15991.3
0.412309 4698.25 16107.2
0.388896 4698.25 16223.1
0.366352 4698.25 16339
0.408399 4698.25 16454.8
0.395345 4698.25 16570.7
0.381191 4698.25 16686.6
0.416574 4698.25 16802.5
0.413436 4698.25 16918.3
0.401909 4698.25 17034.2
0.443642 4698.25 17150.1
0.446168 4698.25 17266
0.428721 4698.25 17381.9
0.474196 4698.25 17497.7
0.482658 4698.25 17613.6
0.441373 4698.25 17729.5
0.475604 4698.25 17845.4
0.488775 4698.25 17961.3
0.443857 4698.25 18077.1
0.450822 4698.25 18193
0.460517 4698.25 18308.9
0.429222 4698.25 18424.8
0.411344 4698.25 18540.7
0.422934 4698.25 18656.5
0.405834 4698.25 18772.4
0.388114 4698.25 18888.3
0.413434 4698.25 19004.2
0.391829 4698.25 19120.1
0.374236 4698.25 19235.9
0.414169 4698.25 19351.8
0.389415 4698.25 19467.7
0.365304 4698.25 19583.6
0.408917 4698.25 19699.4
0.391116 4698.25 19815.3
0.374361 4698.25 19931.2
0.411729 4698.25 20047.1
0.405807 4698.25 20163
0.393415 4698.25 20278.8
0.431077 4698.25 20394.7
0.431453 4698.25 20510.6
0.365599 4812.85 0
0.362699 4812.85 115.232
0.332005 4812.85 230.463
0.354115 4812.85 345.695
0.383295 4812.85 460.927
0.368991 4812.85 576.159
0.336148 4812.85 691.39
0.371601 4812.85 806.622
0.35732 4812.85 921.854
0.358221 4812.85 1037.09
0.379593 4812.85 1152.32
0.355067 4812.85 1267.55
0.329644 4812.85 1382.78
0.37713 4812.85 1498.01
0.383048 4812.85 1613.24
0.366875 4812.85 1728.48
0.403747 4812.85 1843.71
0.390753 4812.85 1958.94
0.344886 4812.85 2074.17
0.356906 4812.85 2189.4
0.358832 4812.85 2304.63
0.354132 4812.85 2419.87
0.389729 4812.85 2535.1
0.408549 4812.85 2650.33
0.370249 4812.85 2765.56
0.36892 4812.85 2880.79
0.366485 4812.85 2996.03
0.33157 4812.85 3111.26
0.350462 4812.85 3226.49
0.37982 4812.85 3341.72
0.370692 4812.85 3456.95
0.339052 4812.85 3572.18
0.370654 4812.85 3687.42
0.354365 4812.85 3802.65
0.356731 4812.85 3917.88
0.382464 4812.85 4033.11
0.357928 4812.85 4148.34
0.329844 4812.85 4263.57
0.373734 4812.85 4378.81
0.379629 4812.85 4494.04
0.365218 4812.85 4609.27
0.40483 4812.85 4724.5
0.393377 4812.85 4839.73
0.345724 4812.85 4954.96
0.358123 4812.85 5070.2
0.356384 4812.85 5185.43
0.352832 4812.85 5300.66
0.388216 4812.85 5415.89
0.40816 4812.85 5531.12
0.371294 4812.85 5646.35
0.372204 4812.85 5761.59
0.370495 4812.85 5876.82
0.331736 4812.85 5992.05
0.346963 4812.85 6107.28
0.375899 4812.85 6222.51
0.371688 4812.85 6337.75
0.342312 4812.85 6452.98
0.370332 4812.85 6568.21
0.351556 4812.85 6683.44
0.35488 4812.85 6798.67
0.385127 4812.85 6913.9
0.360951 4812.85 7029.14
0.330663 4812.85 7144.37
0.370478 4812.85 7259.6
0.376012 4812.85 7374.83
0.363247 4812.85 7490.06
0.405598 4812.85 7605.29
0.395711 4812.85 7720.53
0.34681 4812.85 7835.76
0.359702 4812.85 7950.99
0.354564 4812.85 8066.22
0.351665 4812.85 8181.45
0.386393 4812.85 8296.69
0.407369 4812.85 8411.92
0.372095 4812.85 8527.15
0.375422 4812.85 8642.38
0.374621 4812.85 8757.61
0.332502 4812.85 8872.84
0.343828 4812.85 8988.08
0.371727 4812.85 9103.31
0.371902 4812.85 9218.54
0.345819 4812.85 9333.77
0.370648 4812.85 9449
0.34901 4812.85 9564.23
0.352714 4812.85 9679.47
0.387496 4812.85 9794.7
0.363992 4812.85 9909.93
0.332099 4812.85 10025.2
0.367454 4812.85 10140.4
0.372257 4812.85 10255.6
0.361046 4812.85 10370.9
0.406069 4812.85 10486.1
0.397723 4812.85 10601.3
0.348149 4812.85 10716.6
0.361628 4812.85 10831.8
0.353446 4812.85 10947
0.350622 4812.85 11062.2
0.384239 4812.85 11177.5
0.406167 4812.85 11292.7
0.372619 4812.85 11407.9
0.378541 4812.85 11523.2
0.378745 4812.85 11638.4
0.333851 4812.85 11753.6
0.341233 4812.85 11868.9
0.367491 4812.85 11984.1
0.371297 4812.85 12099.3
0.349451 4812.85 12214.6
0.371579 4812.85 12329.8
0.346839 4812.85 12445
0.350283 4812.85 12560.3
0.389477 4812.85 12675.5
0.366896 4812.85 12790.7
0.334116 4812.85 12906
0.364766 4812.85 13021.2
0.368441 4812.85 13136.4
0.358685 4812.85 13251.6
0.406247 4812.85 13366.9
0.399373 4812.85 13482.1
0.34974 4812.85 13597.3
0.363891 4812.85 13712.6
0.35307 4812.85 13827.8
0.349692 4812.85 13943
0.381752 4812.85 14058.3
0.40456 4812.85 14173.5
0.372837 4812.85 14288.7
0.381503 4812.85 14404
0.382758 4812.85 14519.2
0.335745 4812.85 14634.4
0.339312 4812.85 14749.7
0.363399 4812.85 14864.9
0.36988 4812.85 14980.1
0.353088 4812.85 15095.4
0.373069 4812.85 15210.6
0.34516 4812.85 15325.8
0.347644 4812.85 15441.1
0.390991 4812.85 15556.3
0.36952 4812.85 15671.5
0.336636 4812.85 15786.7
0.362506 4812.85 15902
0.364655 4812.85 16017.2
0.356221 4812.85 16132.4
0.406131 4812.85 16247.7
0.400631 4812.85 16362.9
0.351577 4812.85 16478.1
0.36648 4812.85 16593.4
0.353439 4812.85 16708.6
0.348856 4812.85 16823.8
0.378962 4812.85 16939.1
0.402568 4812.85 17054.3
0.372724 4812.85 17169.5
0.384247 4812.85 17284.8
0.386568 4812.85 17400
0.338123 4812.85 17515.2
0.338156 4812.85 17630.5
0.359622 4812.85 17745.7
0.367705 4812.85 17860.9
0.356603 4812.85 17976.2
0.375029 4812.85 18091.4
0.344063 4812.85 18206.6
0.344854 4812.85 18321.8
0.39196 4812.85 18437.1
0.371726 4812.85 18552.3
0.339549 4812.85 18667.5
0.36076 4812.85 18782.8
0.361003 4812.85 18898
0.353696 4812.85 19013.2
0.40571 4812.85 19128.5
0.401482 4812.85 19243.7
0.353632 4812.85 19358.9
0.369368 4812.85 19474.2
0.35452 4812.85 19589.4
0.348091 4812.85 19704.6
